long,lat,nombre,barrio
-58.36899741,-34.63180328,HERNANDARIAS 308,Boca
-58.36846091,-34.634117,HERNANDARIAS 586,Boca
-58.36831226,-34.63506833,HERNANDARIAS 674,Boca
-58.36816443,-34.63599476,HERNANDARIAS 780,Boca
-58.36803947,-34.63685639,HERNANDARIAS 860,Boca
-58.36778511,-34.63842314,HERNANDARIAS 1032,Boca
-58.36757152,-34.6402502,HERNANDARIAS 1240,Boca
-58.36724228,-34.64201259,HERNANDARIAS 1434,Boca
-58.36691234,-34.64446022,HERNANDARIAS 1696,Boca
-58.3666805,-34.64602359,HERNANDARIAS 1864,Boca
-58.44834339,-34.5627543,"HERNANDEZ, JOSE 1827",Belgrano
-58.44931321,-34.56332325,"HERNANDEZ, JOSE 1971",Belgrano
-58.4501527,-34.55043291,"HERNANDEZ, RAFAEL 2796",Belgrano
-58.45127073,-34.54989595,"HERNANDEZ, RAFAEL 2848",Belgrano
-58.45164587,-34.54976308,"HERNANDEZ, RAFAEL 2895",Belgrano
-58.45295328,-34.54964117,"HERNANDEZ, RAFAEL 2968",Belgrano
-58.44214579,-34.6057733,HIDALGO 1230,Villa Crespo
-58.44512314,-34.60279712,HIDALGO 1606,Villa Crespo
-58.46878582,-34.5785083,HOLMBERG 1419,Villa Ortuzar
-58.47020244,-34.57682929,HOLMBERG 1641,Villa Ortuzar
-58.49354475,-34.64423881,HOMERO 605,Parque Avellaneda
-58.4882994,-34.64835075,HOMERO 1095,Parque Avellaneda
-58.48318838,-34.65235827,HOMERO 1553,Parque Avellaneda
-58.47821154,-34.65622513,HOMERO 1961,Parque Avellaneda
-58.47651672,-34.65759455,HOMERO 2055,Parque Avellaneda
-58.47565119,-34.65830939,HOMERO 2113,Parque Avellaneda
-58.47379004,-34.65979021,HOMERO 2312,Parque Avellaneda
-58.42468312,-34.59245844,HONDURAS 4457,Palermo
-58.42522924,-34.59200617,HONDURAS 4505,Palermo
-58.43592144,-34.58438656,HONDURAS 5563,Palermo
-58.43775285,-34.58295513,HONDURAS 5749,Palermo
-58.43852653,-34.58234921,HONDURAS 5815,Palermo
-58.44132985,-34.58013881,HONDURAS 6067,Palermo
-58.41602815,-34.59401452,HONDURAS AV. 3777,Palermo
-58.42196447,-34.59411078,HONDURAS AV. 4153,Palermo
-58.45351024,-34.59707334,HUAURA 1474,Villa Crespo
-58.47711884,-34.68022812,HUDSON 4306,Villa Lugano
-58.47564556,-34.68136846,HUDSON 4446,Villa Lugano
-58.47385196,-34.68274847,HUDSON 4606,Villa Lugano
-58.4161269,-34.60254876,HUMAHUACA 3648,Almagro
-58.41805715,-34.60222339,HUMAHUACA 3806,Almagro
-58.42167266,-34.6018203,HUMAHUACA 4056,Almagro
-58.42497603,-34.60153454,HUMAHUACA 4266,Almagro
-58.42769374,-34.60126538,HUMAHUACA 4434,Almagro
-58.43012832,-34.6010225,HUMAHUACA 4626,Almagro
-58.51996279,-34.64554107,HUMAITA 6679,Liniers
-58.5270826,-34.64593058,HUMAITA 7191,Liniers
-58.39216677,-34.62154473,HUMBERTO 1° 1831,San Cristobal
-58.39533825,-34.62169411,HUMBERTO 1° 2087,San Cristobal
-58.39696491,-34.62176814,HUMBERTO 1° 2207,San Cristobal
-58.40000308,-34.6220904,HUMBERTO 1° 2425,San Cristobal
-58.40556373,-34.62290374,HUMBERTO 1° 2881,San Cristobal
-58.4098687,-34.62360322,HUMBERTO 1° 3169,San Cristobal
-58.44090368,-34.58939673,HUMBOLDT 1143,Chacarita
-58.4389251,-34.58776615,HUMBOLDT 1345,Palermo
-58.4369928,-34.5863372,HUMBOLDT 1509,Palermo
-58.4360699,-34.58553618,HUMBOLDT 1611,Palermo
-58.43415936,-34.58387174,HUMBOLDT 1843,Palermo
-58.43295499,-34.58282438,HUMBOLDT 1959,Palermo
-58.43138999,-34.58145735,HUMBOLDT 2125,Palermo
-58.43075415,-34.58090546,HUMBOLDT 2211,Palermo
-58.42958692,-34.57988071,HUMBOLDT 2341,Palermo
-58.44041032,-34.55550951,HUSARES 1882,Belgrano
-58.49986594,-34.67432924,IBAÑEZ 7412,Villa Lugano
-58.52412996,-34.64148809,IBARROLA 6947,Liniers
-58.52551455,-34.64155051,IBARROLA 7047,Liniers
-58.39852498,-34.62962015,INCLAN 2430,Parque Patricios
-58.4011857,-34.63010348,INCLAN 2622,Parque Patricios
-58.40991787,-34.63133259,INCLAN 3208,Parque Patricios
-58.39272549,-34.61812344,INDEPENDENCIA AV. 1869,Balvanera
-58.39549201,-34.61827117,INDEPENDENCIA AV. 2065,Balvanera
-58.39784331,-34.618393,INDEPENDENCIA AV. 2217,Balvanera
-58.40016645,-34.61852382,INDEPENDENCIA AV. 2405,Balvanera
-58.40476698,-34.61900999,INDEPENDENCIA AV. 2789,Balvanera
-58.40717226,-34.61950162,INDEPENDENCIA AV. 2957,Balvanera
-58.40939616,-34.61996185,INDEPENDENCIA AV. 3107,Balvanera
-58.36853953,-34.63039566,IRALA 185,Boca
-58.36762123,-34.63317623,IRALA 491,Boca
-58.37623874,-34.64872966,"IRIARTE, GRAL. 1955",Barracas
-58.38131312,-34.64960566,"IRIARTE, GRAL. AV. 2489",Barracas
-58.38626456,-34.65056611,"IRIARTE, GRAL. AV. 2839",Barracas
-58.37191373,-34.64592699,ISABEL LA CATOLICA 1446,Barracas
-58.37160546,-34.64755651,ISABEL LA CATOLICA 1650,Barracas
-58.37494056,-34.63097383,ITUZAINGO 763,Barracas
-58.43501312,-34.61006121,"JAURETCHE, ARTURO 156",Caballito
-58.43740892,-34.61106343,"JAURETCHE, ARTURO 272",Caballito
-58.37415859,-34.63184777,"JOVELLANOS, GASPAR M. DE 106",Barracas
-58.37085686,-34.64640205,"JOVELLANOS, GASPAR M. DE 1513",Barracas
-58.43045112,-34.59777765,JUFRE 142,Villa Crespo
-58.4347906,-34.59314439,JUFRE 692,Villa Crespo
-58.40555831,-34.61282606,JUJUY AV. 251,Balvanera
-58.40446242,-34.61644018,JUJUY AV. 547,Balvanera
-58.40271586,-34.62190432,JUJUY AV. 1051,San Cristobal
-58.40200714,-34.62498558,JUJUY AV. 1285,San Cristobal
-58.40104539,-34.62958959,JUJUY AV. 1667,Parque Patricios
-58.39989324,-34.63297229,JUJUY AV. 1942,Parque Patricios
-58.39587962,-34.59330511,JUNCAL 2009,Recoleta
-58.40058287,-34.5917887,JUNCAL 2368,Recoleta
-58.40959261,-34.58571182,JUNCAL 3186,Palermo
-58.41228697,-34.58432636,JUNCAL 3460,Palermo
-58.44199545,-34.55332646,JURAMENTO 992,Belgrano
-58.44257144,-34.55358188,JURAMENTO 1031,Belgrano
-58.44405076,-34.55447239,JURAMENTO 1169,Belgrano
-58.44617016,-34.55573258,JURAMENTO 1351,Belgrano
-58.44974377,-34.55786334,JURAMENTO 1685,Belgrano
-58.46365138,-34.56611153,JURAMENTO 3125,Belgrano
-58.4692111,-34.56939965,JURAMENTO 3675,Belgrano
-58.42726387,-34.5788615,"JUSTO, JUAN B. AV. 671",Palermo
-58.42857015,-34.58035727,"JUSTO, JUAN B. AV. 839",Palermo
-58.43025762,-34.58205719,"JUSTO, JUAN B. AV. 1035",Palermo
-58.4315877,-34.58289175,"JUSTO, JUAN B. AV. 1191",Palermo
-58.43239865,-34.58348949,"JUSTO, JUAN B. AV. 1257",Palermo
-58.43564068,-34.58587861,"JUSTO, JUAN B. AV. 1591",Palermo
-58.44325117,-34.59389333,"JUSTO, JUAN B. AV. 2455",Villa Crespo
-58.45896832,-34.60497842,"JUSTO, JUAN B. AV. 4048",Caballito
-58.4609161,-34.60629787,"JUSTO, JUAN B. AV. 4246",Caballito
-58.46332779,-34.60765072,"JUSTO, JUAN B. AV. 4455",Villa Gral. Mitre
-58.46503892,-34.60929607,"JUSTO, JUAN B. AV. 4645",Villa Gral. Mitre
-58.46757034,-34.61103226,"JUSTO, JUAN B. AV. 4855",Villa Gral. Mitre
-58.47113022,-34.61290051,"JUSTO, JUAN B. AV. 5195",Villa Gral. Mitre
-58.47271009,-34.61431095,"JUSTO, JUAN B. AV. 5335",Villa Gral. Mitre
-58.475398,-34.61710503,"JUSTO, JUAN B. AV. 5615",Villa Santa Rita
-58.47827742,-34.61968217,"JUSTO, JUAN B. AV. 5899",Villa Santa Rita
-58.48140596,-34.62234749,"JUSTO, JUAN B. AV. 6235",Villa Santa Rita
-58.48398403,-34.62423467,"JUSTO, JUAN B. AV. 6527",Floresta
-58.48715144,-34.62545812,"JUSTO, JUAN B. AV. 6793",Floresta
-58.48934935,-34.62635974,"JUSTO, JUAN B. AV. 6967",Floresta
-58.49712707,-34.63064821,"JUSTO, JUAN B. AV. 7669",Velez Sarsfield
-58.49713512,-34.63088702,"JUSTO, JUAN B. AV. 7694",Velez Sarsfield
-58.49833667,-34.63130769,"JUSTO, JUAN B. AV. 7754",Velez Sarsfield
-58.5006597,-34.63192183,"JUSTO, JUAN B. AV. 7927",Velez Sarsfield
-58.50255187,-34.63322868,"JUSTO, JUAN B. AV. 8160",Villa Luro
-58.50778237,-34.63440619,"JUSTO, JUAN B. AV. 8447",Villa Luro
-58.51272107,-34.63379865,"JUSTO, JUAN B. AV. 8855",Versalles
-58.51477309,-34.63311562,"JUSTO, JUAN B. AV. 8991",Versalles
-58.51768857,-34.63280695,"JUSTO, JUAN B. AV. 9123",Versalles
-58.52373142,-34.63421765,"JUSTO, JUAN B. AV. 9459",Versalles
-58.525933,-34.63450236,"JUSTO, JUAN B. AV. 9617",Versalles
-58.41916249,-34.57514587,"KENNEDY, JOHN FITZGERALD 2945",Palermo
-58.43763877,-34.55507508,LA PAMPA 884,Belgrano
-58.44082235,-34.55691505,LA PAMPA 1100,Belgrano
-58.45887162,-34.56753502,LA PAMPA 2900,Belgrano
-58.46341834,-34.57028017,LA PAMPA 3326,Belgrano
-58.46668188,-34.57217597,LA PAMPA 3656,Belgrano
-58.47862518,-34.57897115,LA PAMPA 4992,Villa Ortuzar
-58.48445807,-34.5823642,LA PAMPA 5542,Parque Chas
-58.42134082,-34.64450397,LA PLATA AV. 2550,Nueva Pompeya
-58.41998794,-34.64608691,LA PLATA AV. 2690,Nueva Pompeya
-58.40664079,-34.62781921,LA RIOJA 1460,San Cristobal
-58.48350018,-34.63855932,LACARRA 355,Velez Sarsfield
-58.47110523,-34.64833318,LACARRA AV. 1511,Parque Avellaneda
-58.44108731,-34.56595422,"LACROZE, FEDERICO AV. 1955",Palermo
-58.44787891,-34.57533087,"LACROZE, FEDERICO AV. 2950",Colegiales
-58.44860276,-34.57667403,"LACROZE, FEDERICO AV. 3064",Colegiales
-58.44895381,-34.57733048,"LACROZE, FEDERICO AV. 3118",Colegiales
-58.44961162,-34.57849978,"LACROZE, FEDERICO AV. 3236",Colegiales
-58.44998158,-34.57873546,"LACROZE, FEDERICO AV. 3299",Colegiales
-58.51279059,-34.58887156,LADINES 3524,Villa Devoto
-58.51658488,-34.59121157,LADINES 3820,Villa Devoto
-58.44370942,-34.63047308,"LAFERRERE, GREGORIO DE 1186",Parque Chacabuco
-58.44577398,-34.63113938,"LAFERRERE, GREGORIO DE 1314",Parque Chacabuco
-58.44881825,-34.63209943,"LAFERRERE, GREGORIO DE 1516",Parque Chacabuco
-58.45099287,-34.63279822,"LAFERRERE, GREGORIO DE 1784",Parque Chacabuco
-58.45357959,-34.63362048,"LAFERRERE, GREGORIO DE 2004",Flores
-58.45612664,-34.63442863,"LAFERRERE, GREGORIO DE 2242",Flores
-58.45918369,-34.63668244,"LAFERRERE, GREGORIO DE 2430",Flores
-58.46098423,-34.6378373,"LAFERRERE, GREGORIO DE 2640",Flores
-58.46259646,-34.63895911,"LAFERRERE, GREGORIO DE 2896",Flores
-58.4652859,-34.64076348,"LAFERRERE, GREGORIO DE 3262",Flores
-58.46759812,-34.64221551,"LAFERRERE, GREGORIO DE 3460",Flores
-58.46876373,-34.64295349,"LAFERRERE, GREGORIO DE 3584",Parque Avellaneda
-58.44416732,-34.65853758,LAFUENTE 2695,Villa Soldati
-58.44122273,-34.6608732,LAFUENTE 2949,Villa Soldati
-58.43945407,-34.66228434,LAFUENTE 3109,Villa Soldati
-58.43831713,-34.66318709,LAFUENTE 3255,Villa Soldati
-58.47897943,-34.64022641,LAGUNA 568,Parque Avellaneda
-58.47650484,-34.64218421,LAGUNA 852,Parque Avellaneda
-58.47301876,-34.64493554,LAGUNA 1160,Parque Avellaneda
-58.46698921,-34.61013368,"LAMAS, ANDRES 1650",Villa Gral. Mitre
-58.42978869,-34.64166609,LANZA 2124,Nueva Pompeya
-58.42896177,-34.64486013,LANZA 2394,Nueva Pompeya
-58.40866754,-34.59644394,LAPRIDA 1082,Recoleta
-58.4077252,-34.59451993,LAPRIDA 1226,Recoleta
-58.46083373,-34.54521628,"LARRALDE, CRISOLOGO AV. 1635",Nuñez
-58.46296454,-34.5462764,"LARRALDE, CRISOLOGO AV. 1865",Nuñez
-58.46506199,-34.54731616,"LARRALDE, CRISOLOGO AV. 2083",Nuñez
-58.46674954,-34.54816629,"LARRALDE, CRISOLOGO AV. 2267",Nuñez
-58.48762695,-34.64622952,"LARRAÑAGA, DAMASO 896",Parque Avellaneda
-58.49737403,-34.65474563,LARRAYA 1710,Mataderos
-58.49515626,-34.65659154,LARRAYA 1949,Mataderos
-58.48991885,-34.66062896,LARRAYA 2391,Mataderos
-58.4879538,-34.66221158,LARRAYA 2555,Mataderos
-58.48560562,-34.66404145,LARRAYA 2787,Villa Lugano
-58.48373589,-34.66550075,LARRAYA 2945,Villa Lugano
-58.4809329,-34.66767864,LARRAYA 3137,Villa Lugano
-58.47964228,-34.66868195,LARRAYA 3271,Villa Lugano
-58.47055466,-34.67570929,LARRAYA 4096,Villa Lugano
-58.46918228,-34.67692283,LARRAYA 4211,Villa Lugano
-58.46692195,-34.67870272,LARRAYA 4411,Villa Lugano
-58.51362447,-34.64225845,LARRAZABAL 290,Liniers
-58.50179422,-34.65176207,LARRAZABAL 1339,Mataderos
-58.49984196,-34.65341457,LARRAZABAL 1518,Mataderos
-58.48945487,-34.66288426,LARRAZABAL 2526,Mataderos
-58.48752128,-34.66440348,LARRAZABAL 2712,Villa Lugano
-58.48462152,-34.66666926,LARRAZABAL 2948,Villa Lugano
-58.48069451,-34.66975406,LARRAZABAL 3296,Villa Lugano
-58.48023972,-34.67010185,LARRAZABAL 3316,Villa Lugano
-58.47282169,-34.67594525,LARRAZABAL 3995,Villa Lugano
-58.47052839,-34.67762256,LARRAZABAL 4196,Villa Lugano
-58.46773492,-34.68030876,LARRAZABAL 4485,Villa Lugano
-58.50635628,-34.64801809,LARRAZABAL AV. 911,Mataderos
-58.4642823,-34.68149309,LARRAZABAL AV. 4651,Villa Lugano
-58.4626563,-34.68271008,LARRAZABAL AV. 4791,Villa Lugano
-58.4630838,-34.68244025,LARRAZABAL AV. 5011,Villa Lugano
-58.45914692,-34.68534726,LARRAZABAL AV. 5111,Villa Lugano
-58.50709804,-34.57811599,LARSEN 2759,Villa Pueyrredon
-58.50805027,-34.57870787,LARSEN 2843,Villa Pueyrredon
-58.51072532,-34.58036678,LARSEN 3059,Villa Pueyrredon
-58.3931782,-34.59083657,LAS HERAS GENERAL AV. 1924,Recoleta
-58.39534743,-34.58908047,LAS HERAS GENERAL AV. 2148,Recoleta
-58.39932376,-34.58569541,LAS HERAS GENERAL AV. 2506,Recoleta
-58.4029313,-34.58355323,LAS HERAS GENERAL AV. 2940,Recoleta
-58.40775916,-34.58286026,LAS HERAS GENERAL AV. 3351,Palermo
-58.41100766,-34.58211204,LAS HERAS GENERAL AV. 3680,Palermo
-58.4134918,-34.58191378,LAS HERAS GENERAL AV. 3850,Palermo
-58.41604972,-34.58151579,LAS HERAS GENERAL AV. 4063,Palermo
-58.39043532,-34.5929596,"LAS HERAS, GENERAL 1646",Recoleta
-58.47785616,-34.60323114,LASCANO 2332,Villa Del Parque
-58.4807036,-34.60479062,LASCANO 2568,Villa Del Parque
-58.48378607,-34.60622005,LASCANO 2796,Villa Del Parque
-58.48596874,-34.60740305,LASCANO 2966,Villa Del Parque
-58.48807048,-34.60855684,LASCANO 3138,Villa Del Parque
-58.49055921,-34.6099462,LASCANO 3350,Villa Del Parque
-58.49286185,-34.61121958,LASCANO 3540,Villa Del Parque
-58.49598011,-34.61298378,LASCANO 3826,Villa Del Parque
-58.49730837,-34.6137517,LASCANO 3968,Monte Castro
-58.5000817,-34.615354,LASCANO 4212,Monte Castro
-58.50278231,-34.61687464,LASCANO 4466,Monte Castro
-58.50528227,-34.61816438,LASCANO 4664,Monte Castro
-58.50757935,-34.61936535,LASCANO 4886,Monte Castro
-58.51070872,-34.62169784,LASCANO 5136,Monte Castro
-58.51162718,-34.6225057,LASCANO 5208,Monte Castro
-58.51385826,-34.62453522,LASCANO 5416,Monte Castro
-58.51849939,-34.62877463,LASCANO 5996,Versalles
-58.5205514,-34.62920252,LASCANO 6140,Versalles
-58.52323173,-34.62976747,LASCANO 6368,Versalles
-58.52602711,-34.63034933,LASCANO 6646,Versalles
-58.52906396,-34.63098768,LASCANO 6930,Versalles
-58.52134172,-34.607488,LASTRA AV. 3879,Villa Devoto
-58.48553235,-34.61573554,LAUSANA 3314,Villa Santa Rita
-58.3950896,-34.60320911,LAVALLE 1981,Balvanera
-58.39710491,-34.60324625,LAVALLE 2107,Balvanera
-58.40033543,-34.60336347,LAVALLE 2361,Balvanera
-58.40263857,-34.60337982,LAVALLE 2535,Balvanera
-58.40536359,-34.60327306,LAVALLE 2713,Balvanera
-58.40779223,-34.60295597,LAVALLE 2935,Balvanera
-58.41110266,-34.60205832,LAVALLE 3193,Balvanera
-58.41340609,-34.60128501,LAVALLE 3351,Almagro
-58.41584834,-34.60049332,LAVALLE 3585,Almagro
-58.41806326,-34.59980445,LAVALLE 3705,Almagro
-58.401438,-34.63923127,LAVARDEN 229,Parque Patricios
-58.40070563,-34.64242959,LAVARDEN 450,Parque Patricios
-58.51962943,-34.63957871,"LEGUIZAMON, MARTINIANO 34",Liniers
-58.51947024,-34.64079759,"LEGUIZAMON, MARTINIANO 140",Liniers
-58.51919445,-34.64290738,"LEGUIZAMON, MARTINIANO 338",Liniers
-58.51576154,-34.64711947,"LEGUIZAMON, MARTINIANO 846",Liniers
-58.48751418,-34.66926177,"LEGUIZAMON, MARTINIANO 3242",Villa Lugano
-58.48522789,-34.67098363,"LEGUIZAMON, MARTINIANO 3406",Villa Lugano
-58.48370162,-34.67211786,"LEGUIZAMON, MARTINIANO 3560",Villa Lugano
-58.48100699,-34.67411178,"LEGUIZAMON, MARTINIANO 3810",Villa Lugano
-58.47888255,-34.6756787,"LEGUIZAMON, MARTINIANO 3992",Villa Lugano
-58.47353913,-34.67999335,"LEGUIZAMON, MARTINIANO 4475",Villa Lugano
-58.47160902,-34.68148187,"LEGUIZAMON, MARTINIANO 4649",Villa Lugano
-58.4497421,-34.59220976,LEIVA 4230,Chacarita
-58.45194063,-34.59418023,LEIVA 4450,Chacarita
-58.44908662,-34.58863883,"LEMOS, JUAN GREGORIO, GRAL. 236",Chacarita
-58.42916131,-34.59716534,LERMA 131,Villa Crespo
-58.43099354,-34.5952037,LERMA 373,Villa Crespo
-58.41466315,-34.61340307,LINIERS VIRREY 224,Almagro
-58.41408087,-34.61774936,LINIERS VIRREY 572,Almagro
-58.41353712,-34.62491377,LINIERS VIRREY 1186,Boedo
-58.41324122,-34.62824434,LINIERS VIRREY 1450,Boedo
-58.4129234,-34.63160354,LINIERS VIRREY 1774,Boedo
-58.41270224,-34.63419737,LINIERS VIRREY 2000,Boedo
-58.41163732,-34.63786749,LINIERS VIRREY 2384,Boedo
-58.47331064,-34.60163162,LINNEO 1951,Paternal
-58.47383508,-34.60415574,LINNEO 2137,Paternal
-58.51954621,-34.63069379,LISBOA 585,Versalles
-58.52711253,-34.6171786,"LISTA, RAMON, CORONEL 5594",Villa Real
-58.52823274,-34.61817238,"LISTA, RAMON, CORONEL 5710",Villa Real
-58.47448422,-34.58504921,LLERENA 2579,Parque Chas
-58.47641089,-34.5865949,LLERENA 2725,Parque Chas
-58.47939638,-34.58889937,LLERENA 3063,Parque Chas
-58.48100569,-34.5901397,LLERENA 3193,Parque Chas
-58.52038077,-34.61751623,LOPE DE VEGA AV. 2623,Villa Devoto
-58.52453608,-34.61430712,LOPE DE VEGA AV. 3037,Villa Devoto
-58.51058265,-34.59007818,"LOPEZ, CARLOS ANTONIO 3459",Villa Devoto
-58.52021215,-34.59597844,"LOPEZ, CARLOS ANTONIO 4293",Villa Devoto
-58.39645486,-34.58681985,"LOPEZ, VICENTE 2306",Recoleta
-58.44671709,-34.56458175,"LORETO, VIRREY 1935",Belgrano
-58.45605567,-34.57528167,"LORETO, VIRREY 3224",Colegiales
-58.38845997,-34.63739569,LOS PATOS 1869,Barracas
-58.43328133,-34.59843469,LOYOLA 222,Villa Crespo
-58.43526261,-34.59631445,LOYOLA 492,Villa Crespo
-58.4365587,-34.59493172,LOYOLA 634,Villa Crespo
-58.44280069,-34.58869606,LOYOLA 1490,Chacarita
-58.44456384,-34.58736263,LOYOLA 1620,Chacarita
-58.48965288,-34.59797385,"LOZANO, PEDRO 2737",Villa Del Parque
-58.49332551,-34.60016031,"LOZANO, PEDRO 3047",Villa Del Parque
-58.49773705,-34.6028794,"LOZANO, PEDRO 3418",Villa Del Parque
-58.50077087,-34.6046924,"LOZANO, PEDRO 3720",Villa Del Parque
-58.50215898,-34.60554057,"LOZANO, PEDRO 3834",Villa Del Parque
-58.5056819,-34.60767492,"LOZANO, PEDRO 4184",Villa Devoto
-58.50777143,-34.60892146,"LOZANO, PEDRO 4360",Villa Devoto
-58.51037165,-34.61053527,"LOZANO, PEDRO 4544",Villa Devoto
-58.51375547,-34.61264807,"LOZANO, PEDRO 4810",Villa Devoto
-58.51725747,-34.61504031,"LOZANO, PEDRO 5067",Villa Devoto
-58.51941019,-34.61707778,"LOZANO, PEDRO 5239",Villa Devoto
-58.52346768,-34.62093867,"LOZANO, PEDRO 5663",Villa Real
-58.4737221,-34.58070431,LUGONES 1412,Villa Ortuzar
-58.3801622,-34.65650365,LUJAN 2510,Barracas
-58.38399231,-34.65671303,LUJAN 2754,Barracas
-58.39178067,-34.65654551,"MAGALDI, AGUSTIN 1850",Barracas
-58.39168914,-34.65772432,"MAGALDI, AGUSTIN 1904",Barracas
-58.36656575,-34.64066396,MAGALLANES 1140,Boca
-58.46319328,-34.60533481,"MAGARIÑOS CERVANTES, A. 1583",Villa Gral. Mitre
-58.46539186,-34.60627103,"MAGARIÑOS CERVANTES, A. 1739",Villa Gral. Mitre
-58.46813221,-34.60744161,"MAGARIÑOS CERVANTES, A. 1955",Villa Gral. Mitre
-58.47166285,-34.60907511,"MAGARIÑOS CERVANTES, A. 2221",Villa Gral. Mitre
-58.47378558,-34.61018765,"MAGARIÑOS CERVANTES, A. 2413",Villa Gral. Mitre
-58.47647068,-34.61161181,"MAGARIÑOS CERVANTES, A. 2631",Villa Gral. Mitre
-58.47916989,-34.61303486,"MAGARIÑOS CERVANTES, A. 2847",Villa Santa Rita
-58.48173961,-34.6143884,"MAGARIÑOS CERVANTES, A. 3051",Villa Santa Rita
-58.49208359,-34.62152624,"MAGARIÑOS CERVANTES, A. 4093",Floresta
-58.49725496,-34.62499472,"MAGARIÑOS CERVANTES, A. 4577",Velez Sarsfield
-58.49987933,-34.6261509,"MAGARIÑOS CERVANTES, A. 4787",Velez Sarsfield
-58.50350932,-34.62900358,"MAGARIÑOS CERVANTES, A. 5035",Velez Sarsfield
-58.50572364,-34.63101143,"MAGARIÑOS CERVANTES, A. 5249",Villa Luro
-58.50831629,-34.63332462,"MAGARIÑOS CERVANTES, A. 5511",Villa Luro
-58.43083425,-34.59321918,MALABIA 1242,Palermo
-58.42904843,-34.59202952,MALABIA 1414,Palermo
-58.42736266,-34.59091646,MALABIA 1578,Palermo
-58.42293755,-34.58799271,MALABIA 2062,Palermo
-58.4211431,-34.58683925,MALABIA 2208,Palermo
-58.41821595,-34.58500746,MALABIA 2438,Palermo
-58.41517903,-34.59059716,"MANSILLA, LUCIO NORBERTO, GENERAL 3691",Palermo
-58.4157678,-34.59017364,"MANSILLA, LUCIO NORBERTO, GENERAL 3741",Palermo
-58.46642404,-34.5459592,MANZANARES 2102,Nuñez
-58.46853128,-34.54691877,MANZANARES 2331,Nuñez
-58.46853128,-34.54691877,MANZANARES 2331,Nuñez
-58.43816705,-34.60720748,"MARECHAL, LEOPOLDO 944",Caballito
-58.42601197,-34.61410045,"MARMOL, JOSE 34",Almagro
-58.4259463,-34.6163179,"MARMOL, JOSE 225",Almagro
-58.42535778,-34.62091856,"MARMOL, JOSE 635",Almagro
-58.42437488,-34.62586982,"MARMOL, JOSE 961",Boedo
-58.4235956,-34.62924338,"MARMOL, JOSE 1215",Boedo
-58.42275514,-34.6327921,"MARMOL, JOSE 1551",Boedo
-58.42141234,-34.63806246,"MARMOL, JOSE 2029",Boedo
-58.42109563,-34.6392878,"MARMOL, JOSE 2165",Boedo
-58.44446261,-34.65939717,"MARTI, JOSE 2920",Villa Soldati
-58.4419548,-34.66138803,"MARTI, JOSE 3150",Villa Soldati
-58.44025867,-34.66283977,"MARTI, JOSE 3307",Villa Soldati
-58.46963295,-34.64594954,MARTINEZ CASTRO 1229,Parque Avellaneda
-58.45162452,-34.59708743,MARTINEZ ROSAS 1338,Villa Crespo
-58.44609944,-34.58083145,"MARTINEZ, ENRIQUE, GRAL. 187",Colegiales
-58.44924723,-34.5792276,"MARTINEZ, ENRIQUE, GRAL. 503",Colegiales
-58.45378779,-34.57703203,"MARTINEZ, ENRIQUE, GRAL. 901",Colegiales
-58.4673458,-34.57052375,"MARTINEZ, ENRIQUE, GRAL. 1960",Belgrano
-58.46917633,-34.56834846,"MARTINEZ, ENRIQUE, GRAL. 2184",Belgrano
-58.46941026,-34.56808405,"MARTINEZ, ENRIQUE, GRAL. 2204",Belgrano
-58.47055357,-34.56661483,"MARTINEZ, ENRIQUE, GRAL. 2349",Belgrano
-58.44615533,-34.57929331,"MATIENZO, BENJAMIN, TENIENTE 3175",Colegiales
-58.43895225,-34.56932245,MAURE 2037,Palermo
-58.44534036,-34.57498126,MAURE 2833,Colegiales
-58.44685159,-34.57695218,MAURE 3011,Colegiales
-58.44800511,-34.57887576,MAURE 3223,Colegiales
-58.44962446,-34.58194028,MAURE 3569,Chacarita
-58.41696333,-34.61168269,MAZA 58,Almagro
-58.41587727,-34.61464032,MAZA 318,Almagro
-58.41521105,-34.61912592,MAZA 658,Almagro
-58.41459194,-34.6259247,MAZA 1248,Boedo
-58.41448942,-34.62900756,MAZA 1510,Boedo
-58.4144259,-34.63319263,MAZA 1870,Boedo
-58.41351497,-34.63697342,MAZA 2196,Boedo
-58.47563485,-34.65101353,MEDINA 1649,Parque Avellaneda
-58.47090478,-34.65476839,MEDINA 1911,Parque Avellaneda
-58.46741852,-34.56898872,MELIAN AV. 2054,Belgrano
-58.46998633,-34.56653394,MELIAN AV. 2365,Belgrano
-58.48636778,-34.59835867,MELINCUE 2548,Villa Del Parque
-58.48846426,-34.59960718,MELINCUE 2728,Villa Del Parque
-58.49525003,-34.60355311,MELINCUE 3291,Villa Del Parque
-58.49782571,-34.60508847,MELINCUE 3587,Villa Del Parque
-58.4989075,-34.60573168,MELINCUE 3665,Villa Del Parque
-58.50099682,-34.60708759,MELINCUE 3855,Villa Del Parque
-58.50307456,-34.60836405,MELINCUE 4007,Villa Devoto
-58.50633269,-34.61034407,MELINCUE 4349,Villa Devoto
-58.50812808,-34.61141597,MELINCUE 4479,Villa Devoto
-58.51156284,-34.61344775,MELINCUE 4739,Villa Devoto
-58.51566379,-34.61619016,MELINCUE 5073,Villa Devoto
-58.51633144,-34.61683147,MELINCUE 5113,Villa Devoto
